game_id,game_name,price,genres,tags,specs,release_date
3980,CivCity: Rome,9.99,Strategy,"Strategy,City Builder,Simulation,Rome",Single-player,7/24/2006
299070,Warrior Kings: Battles,9.99,Strategy,"Strategy,RTS,Fantasy",Single-player,9/30/2003
32120,Chainz 2: Relinked,9.99,Casual,"Casual,Puzzle,Match 3",Single-player,7/13/2009
9710,Desperados 2: Cooper's Revenge,9.99,Action,"Action,Western,Strategy,Tactical",Single-player,5/2/2006
306620,Frontline : Road to Moscow,9.99,Strategy,"Strategy,World War II,Wargame",Single-player,8/8/2014
414720,Astrox: Hostile Space Excavation,9.99,"Adventure,Indie,Simulation","Simulation,Indie,Adventure,Space,Sandbox,Open World,Space Sim,Mining,Singleplayer,Procedural Generation,Crafting,Pirates,Atmospheric",Single-player,12/1/2015
38150,Farm Frenzy 3,9.99,Casual,"Casual,Puzzle,Agriculture",Single-player,9/11/2009
38160,Farm Frenzy 3: American Pie,9.99,Casual,"Casual,Agriculture",Single-player,1/6/2010
63110,Alter Ego,9.99,Adventure,"Adventure,Point & Click,Mystery,Detective",Single-player,8/3/2010
302350,Tex Murphy: Under a Killing Moon,9.99,Adventure,"Adventure,FMV,Noir,Detective,Point & Click,Classic,Sci-fi,Comedy,Mystery,Cult Classic,""1990s"",Cyberpunk,First-Person,Exploration,Post-apocalyptic,Dystopian,Atmospheric,Puzzle",Single-player,10/31/1994
111010,The Clockwork Man: The Hidden World,9.99,"Adventure,Casual,Indie","Adventure,Casual,Indie,Hidden Object,Point & Click",Single-player,9/23/2011
279420,Gardens Inc. – From Rakes to Riches,9.99,"Casual,Simulation,Strategy","Casual,Simulation,Strategy,Agriculture",Single-player,3/25/2014
37260,Emerald City Confidential™,9.99,Adventure,"Adventure,Point & Click,Noir,Female Protagonist",Single-player,8/12/2009
12450,Ankh 3: Battle of the Gods,9.99,Adventure,"Adventure,Point & Click",Single-player,6/16/2009
47110,Escape From Paradise,9.99,Action,Action,Single-player,5/18/2007
297570,Warrior Kings,9.99,Strategy,"Strategy,RTS,Fantasy",Single-player,4/13/2002
204390,Pineapple Smash Crew,9.99,"Action,Indie","Indie,Action,Rogue-like,Twin Stick Shooter",Single-player,2/2/2012
301740,Castle: Never Judge a Book by its Cover,9.99,Casual,"Casual,Hidden Object,Point & Click",Single-player,7/9/2013
46700,Ironclads: American Civil War,9.99,Strategy,"Strategy,Naval",Single-player,1/8/2009
8310,Bone: Out From Boneville,9.99,Adventure,"Adventure,Point & Click",Single-player,9/15/2005
8320,Bone: The Great Cow Race,9.99,Adventure,"Adventure,Point & Click",Single-player,4/12/2006
283310,Soulbringer,9.99,RPG,"RPG,Fantasy,Retro,Action,Singleplayer",Single-player,6/30/2000
358700,3d Bridges,9.99,Simulation,"Simulation,Building,Physics,Indie,Sandbox",Single-player,3/24/2015
12600,Midnight Outlaw: 6 Hours to SunUp,9.99,Racing,Racing,Single-player,7/2/2005
260270,Shadows: Price For Our Sins Bonus Edition,9.99,"Adventure,Casual","Casual,Adventure,Hidden Object,Puzzle,Point & Click",Single-player,3/21/2013
216930,Luxor: Amun Rising HD,9.99,Casual,"Casual,Match 3",Single-player,9/3/2012
16040,Luxor: Quest for the Afterlife,9.99,Casual,Casual,Single-player,12/15/2008
15910,Luxor Amun Rising,9.99,Casual,Casual,Single-player,12/8/2005
234350,Luxor 2 HD,9.99,Casual,"Casual,Match 3",Single-player,5/13/2013
286540,Nearwood - Collector's Edition,9.99,Adventure,"Adventure,Hidden Object,Puzzle,Casual,Point & Click,Singleplayer",Single-player,4/16/2014
327370,Brink of Consciousness: The Lonely Hearts Murders,9.99,Casual,"Casual,Hidden Object",Single-player,11/24/2014
41660,Tommy Tronic,9.99,"Action,Adventure,Indie","Action,Adventure,Indie",Single-player,10/28/2010
40200,ItzaBitza,9.99,Casual,Family Friendly,Single-player,10/1/2009
40210,ItzaZoo,9.99,Casual,Family Friendly,Single-player,12/9/2009
15270,Cold Fear™,9.99,Action,"Horror,Action,Survival Horror,Zombies,Third-Person Shooter,Third Person",Single-player,3/28/2005
306370,World of Subways 1 – The Path,9.99,Simulation,"Simulation,Trains",Single-player,10/29/2009
331610,Movie Studio Boss: The Sequel,9.99,"Casual,Indie,Simulation","Simulation,Indie,Casual",Single-player,12/17/2014
276340,My Riding Stables: Life with Horses,9.99,"Casual,Simulation,Sports","Casual,Simulation,Horses,Sports,Female Protagonist,Family Friendly,Psychological Horror,Survival Horror",Single-player,3/27/2014
46710,Ironclads: High Seas,9.99,Strategy,"Strategy,Naval",Single-player,11/10/2009
46760,Ironclads: Schleswig War 1864,9.99,Strategy,Strategy,Single-player,6/21/2011
46840,Ironclads: Chincha Islands War 1866,9.99,Strategy,Strategy,Single-player,6/21/2011
258240,Tank Operations: European Campaign,9.99,"Indie,Strategy","Strategy,Indie,World War II,Tanks,Turn-Based Strategy",Single-player,11/22/2013
331920,Airline Tycoon Deluxe,9.99,Simulation,"Simulation,Management,Retro,Economy",Single-player,8/1/1998
130,Half-Life: Blue Shift,4.99,Action,"FPS,Action,Sci-fi,Singleplayer,Shooter,Aliens,First-Person,Classic,Adventure,Zombies,Short,""1990s"",Atmospheric,Story Rich,Silent Protagonist,Puzzle",Single-player,6/1/2001
7760,X-COM: UFO Defense,4.99,Strategy,"Strategy,Classic,Turn-Based Strategy,Sci-fi,Turn-Based,Tactical,Aliens,Singleplayer,Difficult,Turn-Based Tactics,Isometric,Base Building,Simulation,Atmospheric,""1990s"",Action,Retro,Adventure,Management,Space",Single-player,12/31/1993
65790,ARMA: Cold War Assault,4.99,"Action,Simulation,Strategy","Simulation,Action,Strategy,Military,Classic,Open World,Cold War,FPS,Tactical,Multiplayer,Shooter,First-Person,War,Realistic,Singleplayer,Moddable,Sandbox,Team-Based,Third Person,Adventure",Single-player,8/8/2011
319510,Five Nights at Freddy's,4.99,"Indie,Simulation","Horror,Singleplayer,Survival Horror,Psychological Horror,Robots,Difficult,Indie,Point & Click,Dark,First-Person,Survival,Atmospheric,Mouse only,Resource Management,Supernatural,Silent Protagonist,Short,Lore-Rich,Historical,Gore",Single-player,8/18/2014
3320,Insaniquarium Deluxe,4.99,Casual,"Casual,Simulation,Point & Click,Action,Singleplayer,Aliens,Classic,Underwater,Strategy,Cute,Colorful,Clicker,Anime",Single-player,8/30/2006
226120,Weird Worlds: Return to Infinite Space,4.99,"Adventure,Casual,Indie,Strategy","Indie,Strategy,Casual,Adventure,Rogue-like,Sci-fi,Space,Perma Death,Singleplayer,Exploration",Single-player,3/19/2013
286340,FarSky,4.99,"Adventure,Indie","Survival,Open World,Underwater,Adventure,Sandbox,Crafting,Indie,First-Person,Building,Exploration,Singleplayer,Atmospheric,Multiplayer,Simulation,Action,FPS,Horror,Casual,Short,Strategy",Single-player,4/25/2014
485380,Welcome to the Game,4.99,"Indie,Simulation","Horror,Simulation,Hacking,Indie,Psychological Horror,Nudity,Puzzle,Sexual Content,Gore,Violent,Difficult,Singleplayer,Illuminati,Dark,First-Person,Atmospheric,Strategy",Single-player,6/15/2016
234190,Receiver,4.99,"Action,Indie,Simulation","FPS,Simulation,Indie,Rogue-like,Action,Procedural Generation,First-Person,Difficult,Singleplayer,Shooter,Realistic,Abstract,Perma Death,Tactical,Horror,Cyberpunk,Atmospheric,VR,Stealth,Sci-fi",Single-player,4/29/2013
7650,X-COM: Terror From the Deep,4.99,Strategy,"Strategy,Classic,Sci-fi,Turn-Based,Turn-Based Strategy,Tactical,Aliens,Difficult,Underwater,Turn-Based Tactics,Lovecraftian,Isometric,Management,Singleplayer,Base Building,Horror",Single-player,4/1/1995
422970,Devil Daggers,4.99,"Action,Indie","FPS,Indie,Action,Difficult,Fast-Paced,Horror,Shooter,Bullet Hell,First-Person,Atmospheric,Singleplayer,Retro,Arena Shooter,Pixel Graphics,Survival,Lovecraftian,Arcade,Demons,Casual,Rogue-like",Single-player,2/18/2016
315260,Space Hack,4.99,"Action,Indie,RPG","RPG,Action,Indie,Sci-fi,Action RPG,Hack and Slash,Singleplayer,Space,Horror,Adventure",Single-player,11/15/2005
359370,Pirate's Life,4.99,"Simulation,Strategy","Strategy,Simulation,Pirates,Sailing,City Builder,6DOF",Single-player,4/17/2015
315600,Ford Racing 3,4.99,Racing,"Racing,Driving,Multiplayer,Arcade,Simulation,Singleplayer",Single-player,4/5/2005
3480,Peggle Deluxe,4.99,Casual,"Casual,Puzzle,Arcade,Singleplayer,2D,Physics,Multiplayer",Single-player,2/27/2007
11590,Hospital Tycoon,4.99,Simulation,"Simulation,Management,Singleplayer",Single-player,6/5/2007
251530,Anomaly Korea,4.99,"Action,Strategy","Strategy,Action,Tower Defense,Sci-fi,Indie",Single-player,11/6/2013
275570,Summoner,4.99,"Action,RPG","RPG,Action,Fantasy,Singleplayer,Action RPG,Classic,Story Rich,Adventure",Single-player,3/19/2001
216110,Tiny Troopers,4.99,"Action,Indie,Strategy","Action,Indie,Strategy,Shooter,Zombies,Singleplayer,Multiplayer",Single-player,8/24/2012
115200,Cossacks II: Napoleonic Wars,4.99,Strategy,"Strategy,RTS,Historical",Single-player,4/26/2005
3540,Peggle™ Nights,4.99,Casual,"Casual,Puzzle,Singleplayer,2D",Single-player,10/15/2008
3300,Bejeweled 2 Deluxe,4.99,Casual,"Casual,Match 3,Puzzle,Singleplayer",Single-player,8/30/2006
223280,Cut the Rope,4.99,"Indie,Casual","Indie,Casual,Touch-Friendly,Puzzle",Single-player,3/22/2013
209690,Fieldrunners,4.99,"Strategy,Indie,Casual","Tower Defense,Strategy,Indie,Casual,Singleplayer",Single-player,5/24/2012
49800,Flight of the Icarus,4.99,"Action,Indie","Indie,Action,Steampunk",Single-player,5/12/2010
206690,iBomber Defense Pacific,4.99,"Casual,Indie,Strategy","Tower Defense,Strategy,Casual,Indie,World War II",Single-player,3/1/2012
41100,Hammerfight,4.99,"Action,Indie","Action,Indie,Physics,Mouse only,2D,Singleplayer,Experimental,Multiple Endings,Difficult,Fighting,Local Multiplayer,Steampunk",Single-player,9/19/2009
348620,Voices from the Sea,4.99,"Adventure,Casual,Free to Play,Indie","Free to Play,Visual Novel,Anime,Adventure,Casual,Indie,Singleplayer,Cute,Nudity",Single-player,9/16/2014
37400,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",4.99,"Adventure,Indie","Point & Click,Adventure,Indie,Comedy,Time Travel,Singleplayer,2D,Hand-drawn,Funny",Single-player,6/22/2009
12470,Port Royale 2,4.99,Strategy,"Strategy,Trading,Pirates,Economy,Historical,Naval",Single-player,4/30/2004
7660,X-COM: Apocalypse,4.99,Strategy,"Strategy,Sci-fi,Tactical,Turn-Based,Aliens,Real-Time with Pause,Classic,Turn-Based Strategy,Isometric,Singleplayer,Cyberpunk,Post-apocalyptic",Single-player,7/15/1997
33570,Patrician III,4.99,"RPG,Simulation,Strategy","Strategy,Simulation,Trading,RPG,Economy,Historical,Management",Single-player,11/18/2010
245410,Wizardry 6: Bane of the Cosmic Forge,4.99,"Adventure,RPG","RPG,Adventure,First-Person,Turn-Based Combat,Dungeon Crawler,Party-Based RPG,Classic,Grid-Based Movement,Fantasy,Turn-Based,CRPG",Single-player,9/10/2013
33130,Zombie Shooter,4.99,"Action,Indie,RPG","Action,Zombies,Indie,RPG,Shooter,Isometric,Top-Down,Singleplayer,Horror",Single-player,12/29/2007
3990,Civilization IV®: Warlords,4.99,Strategy,"Strategy,Turn-Based,Turn-Based Strategy,4X,Historical",Single-player,7/24/2006
6200,Ghost Master®,4.99,Strategy,"Strategy,Comedy,Puzzle,Simulation,Classic,Singleplayer,Funny,Tactical,Horror,Sandbox,Great Soundtrack",Single-player,8/23/2003
3330,Zuma Deluxe,4.99,Casual,"Casual,Match 3,Singleplayer,Puzzle",Single-player,8/30/2006
3440,Rocket Mania Deluxe,4.99,Casual,"Casual,Puzzle",Single-player,8/30/2006
385400,Weapons Genius,4.99,"Action,Casual,Indie,Simulation","Simulation,Action,Casual,Indie,First-Person",Single-player,7/7/2015
245430,Wizardry 7: Crusaders of the Dark Savant,4.99,"Adventure,RPG","RPG,Adventure,Classic,Turn-Based,Party-Based RPG,Turn-Based Combat,Grid-Based Movement,Dungeon Crawler,First-Person,Fantasy,CRPG",Single-player,9/10/2013
12430,SlamIt Pinball Big Score,4.99,Casual,"Casual,Pinball",Single-player,2/23/2009
3560,Bejeweled Twist,4.99,"Strategy,Casual","Casual,Strategy,Match 3,Puzzle",Single-player,11/18/2008
292860,Pajama Sam's Lost & Found,4.99,Casual,"Casual,Family Friendly,Adventure,Point & Click",Single-player,12/31/1998
201480,Serious Sam: The Random Encounter,4.99,"Action,Indie,RPG","Action,Indie,RPG,Turn-Based,Singleplayer,2D,Pixel Graphics,Comedy,JRPG",Single-player,10/24/2011
3390,Feeding Frenzy 2 Deluxe,4.99,Casual,"Casual,Arcade,Singleplayer",Single-player,8/30/2006
4880,Cossacks: European Wars,4.99,Strategy,"Strategy,RTS,Historical",Single-player,4/24/2001
65560,Painkiller Redemption,4.99,Action,"Action,FPS,Shooter,Horror",Single-player,2/25/2011
3310,Chuzzle Deluxe,4.99,Casual,"Casual,Puzzle,Match 3,Cute,Singleplayer",Single-player,8/30/2006
2590,Alpha Prime,4.99,Action,"Action,FPS,Sci-fi,Shooter,First-Person,Singleplayer,Difficult,Space",Single-player,11/7/2007
264320,Captain Morgane and the Golden Turtle,4.99,"Adventure,Casual","Adventure,Casual,Point & Click,Female Protagonist,Pirates",Single-player,1/3/2014
33100,Alien Shooter,4.99,"Action,Indie,RPG","Action,Shooter,Indie,RPG,Top-Down,Isometric,Singleplayer,Aliens,Top-Down Shooter,Gore,Classic,Atmospheric,Sci-fi",Single-player,9/15/2003
307760,Zoo Park,4.99,"Simulation,Strategy","Simulation,Strategy,Management,Singleplayer",Single-player,6/13/2014
302250,Manhunter,4.99,Action,"Action,FPS,Shooter,Singleplayer,Sniper,First-Person",Single-player,1/29/2013
65500,Aura: Fate of the Ages,4.99,Adventure,"Adventure,Point & Click,Puzzle,Singleplayer",Single-player,6/24/2004
3430,Pizza Frenzy Deluxe,4.99,Casual,Casual,Single-player,8/30/2006
3530,Amazing Adventures Around the World,4.99,Casual,"Casual,Hidden Object,Puzzle",Single-player,9/17/2008
206020,Avernum 4,4.99,"RPG,Indie","RPG,Indie,Isometric,Turn-Based,Fantasy,CRPG",Single-player,5/11/2012
115210,American Conquest,4.99,Strategy,"Strategy,RTS,Historical",Single-player,2/7/2003
24460,King Arthur: Fallen Champions,4.99,"RPG,Strategy","Strategy,RPG,Fantasy",Single-player,9/16/2011
3350,Bejeweled Deluxe,4.99,Casual,"Casual,Match 3,Puzzle,Singleplayer",Single-player,8/30/2006
33950,Fish Fillets 2,4.99,"Casual,Indie","Casual,Indie,Puzzle,Difficult,Funny,Singleplayer",Single-player,4/5/2007
115220,American Conquest: Fight Back,4.99,Strategy,"Strategy,RTS,Historical",Single-player,9/30/2003
3360,Big Money! Deluxe,4.99,Casual,Casual,Single-player,8/30/2006
29130,Musaic Box,4.99,"Indie,Casual","Indie,Casual,Music,Puzzle",Single-player,10/11/2008
3500,Mystery P.I.™ - The Lottery Ticket,4.99,Casual,"Casual,Hidden Object",Single-player,10/16/2007
205690,1000 Amps,4.99,"Adventure,Indie","Indie,Platformer,Puzzle,Adventure,Metroidvania,Singleplayer,2D",Single-player,2/22/2012
284020,Freddi Fish and Luther's Maze Madness,4.99,"Adventure,Casual","Casual,Adventure,Family Friendly,Puzzle,Psychological Horror",Single-player,11/22/1996
200130,Puzzler World 2,4.99,"Casual,Indie,Strategy","Casual,Indie,Strategy,Puzzle",Single-player,10/24/2011
260650,Cold War,4.99,Action,"Action,Stealth,Cold War,Third Person,Singleplayer",Single-player,9/27/2005
3380,Dynomite Deluxe,4.99,Casual,"Casual,Puzzle",Single-player,8/30/2006
315740,Ford Racing Off Road,4.99,Racing,"Racing,Offroad",Single-player,9/18/2008
3450,Typer Shark! Deluxe,4.99,Casual,"Casual,Typing,Education",Single-player,8/30/2006
285420,Deadly Sin 2,4.99,"Casual,RPG","RPG,RPGMaker,Casual",Single-player,7/2/2010
288840,Haunted Past: Realm of Ghosts,4.99,Adventure,"Adventure,Hidden Object,Point & Click,Casual,Puzzle",Single-player,4/10/2014
340200,Bloop,4.99,"Casual,Indie,Simulation","Indie,Casual,Simulation,Puzzle,Physics",Single-player,1/16/2015
295770,Rogue Shooter: The FPS Roguelike,4.99,Action,"Rogue-like,FPS,Action,Rogue-lite,Shooter,Indie,Singleplayer,Retro,RPG",Single-player,4/24/2014
3600,Escape Rosecliff Island,4.99,Casual,"Casual,Hidden Object,Puzzle,Adventure",Single-player,4/15/2009
322980,Gods vs Humans,4.99,"Action,Casual,Strategy","Strategy,Casual,Action",Single-player,9/5/2013
11360,Chains,4.99,Indie,"Indie,Puzzle,Physics,Casual,Singleplayer,2D,Great Soundtrack,Retro,Atmospheric",Single-player,11/25/2008
11370,Nikopol: Secrets of the Immortals,4.99,"Adventure,Indie","Adventure,Point & Click,Indie,Sci-fi,Cyberpunk,Horror,First-Person,Atmospheric,Dystopian,Singleplayer,Short,Story Rich",Single-player,9/7/2008
302190,Amerzone: The Explorer’s Legacy,4.99,"Adventure,Casual","Adventure,Casual,Point & Click,First-Person",Single-player,8/1/2001
6210,Vegas: Make It Big™,4.99,Strategy,"Strategy,Simulation,Management",Single-player,12/21/2006
281390,ORB,4.99,Strategy,"Strategy,Space,RTS,Sci-fi",Single-player,11/8/2002
33120,Alien Shooter 2: Reloaded,4.99,"Action,Indie,RPG","Action,Indie,RPG,Shooter,Top-Down Shooter,Top-Down,Singleplayer,Aliens,Isometric,Gore,Multiplayer",Single-player,3/14/2009
3400,Hammer Heads Deluxe,4.99,Casual,Casual,Single-player,8/30/2006
1700,Arx Fatalis,4.99,RPG,"RPG,First-Person,Classic,Atmospheric,Fantasy,Dark Fantasy,Singleplayer,Action,Underground,Story Rich,Adventure,Exploration",Single-player,11/12/2002
3520,Mystery P.I.™ - The Vegas Heist,4.99,Casual,"Casual,Hidden Object",Single-player,6/4/2008
3410,Heavy Weapon Deluxe,4.99,Casual,"Casual,Arcade,Action",Single-player,8/30/2006
7620,Railroad Tycoon II Platinum,4.99,Strategy,"Strategy,Management,Trains,Simulation,Singleplayer,Classic,Economy",Single-player,10/31/1998
286440,Rover Rescue,4.99,"Action,Indie,Strategy","Indie,Strategy,Action",Single-player,5/8/2014
36210,Monster Mash,4.99,Casual,"Casual,Tower Defense",Single-player,7/17/2009
513930,J.U.R : Japan Underground Racing,4.99,"Casual,Indie,Racing,Simulation","Racing,Indie,Casual,Simulation",Single-player,8/13/2016
206040,Avernum 5,4.99,"RPG,Indie","RPG,Indie,Isometric,Turn-Based,Fantasy",Single-player,5/11/2012
294390,Escape The Lost Kingdom: The Forgotten Pharaoh,4.99,Adventure,"Adventure,Hidden Object,Point & Click,Puzzle",Single-player,8/6/2010
292660,Princess Isabella,4.99,Adventure,"Adventure,Hidden Object,Puzzle,Casual,Point & Click",Single-player,4/15/2014
281280,Mashed,4.99,Racing,"Racing,Local Multiplayer,Action,4 Player Local",Single-player,6/25/2004
253860,Earth 2140,4.99,Strategy,"Strategy,RTS,Sci-fi,Singleplayer",Single-player,11/15/2013
269590,Claustrophobia: The Downward Struggle,4.99,"Indie,RPG,Strategy,Early Access","Early Access,RPG,Indie,Strategy,Rogue-like",Single-player,9/9/2014
251770,Shadow Man,4.99,Action,"Action,Horror,Cult Classic,Singleplayer,Adventure,Third Person,Classic,Atmospheric,Great Soundtrack,Dark,""1990s"",Metroidvania,Supernatural",Single-player,3/9/1999
317020,Pajama Sam: Games to Play on Any Day,4.99,Casual,"Casual,Family Friendly,Anime",Single-player,1/1/2001
446490,Rail Cargo Simulator,4.99,"Casual,Simulation","Simulation,Casual",Single-player,6/7/2016
299030,Blood: One Unit Whole Blood,4.99,"Action,Adventure","Classic,FPS,Action,Horror,Gore,Shooter,Adventure,""1990s"",Retro,Dark,Zombies,Singleplayer,Atmospheric,Difficult,First-Person",Single-player,7/15/1998
32620,Delta Force,4.99,Action,"Action,FPS,Classic,Military",Single-player,9/30/1998
29120,Yumsters 2: Around the World,4.99,"Indie,Casual","Casual,Indie",Single-player,7/23/2008
206060,Avernum 6,4.99,"RPG,Indie","RPG,Indie,Isometric,Party-Based RPG,Turn-Based Combat,Turn-Based,CRPG,Fantasy",Single-player,5/11/2012
